"Feature","Data_Type","Category","Sub_Category","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1623","TCGA-25-1625","TCGA-25-1635","TCGA-25-1878","TCGA-23-1809","TCGA-25-2391","TCGA-25-2409","TCGA-25-2042","TCGA-25-2393","TCGA-23-2077","TCGA-25-2396","TCGA-23-2078","TCGA-25-2397","TCGA-23-2079","TCGA-25-2399","TCGA-23-2081","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-42-2591","TCGA-23-2645","TCGA-42-2593","TCGA-23-2647","TCGA-23-1111","TCGA-23-2649","TCGA-25-1316","TCGA-25-1322","TCGA-42-2582","TCGA-42-2588","TCGA-42-2589","TCGA-23-2641","TCGA-42-2590","TCGA-23-2643","TCGA-25-1320","TCGA-23-1121","TCGA-25-1313","TCGA-23-1122","TCGA-25-1315","TCGA-23-1123","TCGA-25-1319","TCGA-25-2408","TCGA-25-1321","TCGA-25-1323","TCGA-25-1326","TCGA-25-1328","TCGA-25-1312","TCGA-25-1329","TCGA-25-1314","TCGA-23-1109","TCGA-25-1318","TCGA-23-1110","TCGA-42-2587","TCGA-57-1586","TCGA-5X-AA5U","TCGA-WR-A838","TCGA-59-A5PD","TCGA-OY-A56Q","TCGA-OY-A56P","TCGA-3P-A9WA"
"TSC2|Tuberin","num","Molecular","Protein Expression"," 1.0511946"," 1.2398404","-0.4890717"," 0.9763573"," 1.3746671"," 0.3101454"," 1.2366508"," 1.5626892"," 1.0335836"," 1.7366005"," 0.9213765"," 1.0890797"," 0.7564841"," 1.1730925"," 1.5261626"," 1.6042700"," 0.9827978"," 0.8615214"," 1.3063390"," 0.9763573"," 1.2134835"," 1.1391351"," 1.1360074"," 1.5763489"," 0.7890557"," 1.2574288"," 1.5593617"," 1.3975472"," 1.3599315"," 0.9391228"," 1.0429063"," 1.4772647"," 1.2744442"," 1.2954297"," 1.3335563"," 1.4561121"," 1.1816096"," 1.5066145"," 1.2241324"," 1.1353854"," 1.2243698"," 1.2908157"," 1.3246230"," 1.7777182"," 1.6064716"," 1.0438854"," 1.2780982"," 1.3193433"," 1.2497739"," 1.3812103"," 1.2985964"," 1.7999593"," 1.2115147"," 1.2338661"," 1.5299127"," 1.6688102"," 1.2583489"," 1.0596211"," 1.5246675"," 1.0224664"," 1.4325886"," 1.7927369"," 1.5612183"," 1.5680161"
"KDR|VEGFR2","num","Molecular","Protein Expression","1.6636243","1.3135305","0.7313197","1.5928520","1.1750846","1.2442090","1.3684292","1.8839267","1.2239140","1.6005793","1.0906828","1.9279373","1.7049907","1.4652825","1.2055941","1.5535176","1.0746727","1.9717452","1.2867563","1.2014218","1.4241171","1.2929118","1.6419966","1.6788842","1.2341918","0.5407454","0.7469938","1.2165678","1.2934242","0.9436157","1.5973604","1.5551952","1.4253890","2.2290216","1.6008431","2.1369664","1.3130558","1.1576370","1.6786126","1.0544250","1.2945464","1.6872479","1.5220925","0.8088572","1.5256263","2.0989784","0.8527058","1.1409367","1.4761219","1.9043562","0.7058911","1.7306749","1.2603121","1.1282801","1.6865026","1.1305934","2.1833076","0.6203943","0.8926391","1.1352314","1.6075571","1.8192853","1.5858893","1.2626403"
"XRCC1|XRCC1","num","Molecular","Protein Expression","-0.131532266"," 0.374461223"," 0.641837157","-0.310670823"," 0.449805299"," 0.135828873","-0.348173324","-0.081583637"," 0.044622687"," 0.237634458","-0.070732907"," 0.006924045","-0.245977581"," 0.675218399"," 0.058986092"," 0.130029764","-0.398599524","-0.141683641","-0.452780943","-0.559907762","-0.250523620","-0.298448440","-0.054403586","-0.057765059","-0.196598818","-0.124109195"," 0.009716697","-0.294932093","-0.130156487"," 0.095018245","-0.067449526","-0.337942617","-0.504707749","-0.570597071","-0.235444059","-0.266330995","-0.525754613","-0.213462549"," 0.421393408"," 0.101001078","-0.420719178","-0.367440809","-0.207077314","-0.143099016","-0.294781773"," 0.005789692","-0.137839129"," 0.124322685","-0.203844159","-0.262043796"," 0.897261381"," 0.618278461","-0.186391748","-0.063954992","-0.039028865"," 0.158012250","-0.394888914"," 0.510597989"," 0.344673134","-0.065523671"," 0.079105205"," 0.997049485"," 0.383204988","-0.183972441"
"YAP1|YAP","num","Molecular","Protein Expression"," 0.31881675"," 0.06414054"," 1.37403914"," 0.67006050"," 0.43172203"," 1.53179677"," 0.41888503","-0.01542359"," 0.27590078"," 0.26015093"," 0.61574486"," 0.52153177"," 0.23453435"," 0.47452679"," 0.42328991"," 0.21916627","-0.20881695"," 0.72954727"," 0.33269968"," 0.17441270"," 0.23649321"," 0.24722094"," 0.55308829"," 0.52959718"," 0.07569712"," 0.08058916"," 0.40189601"," 0.26941431"," 0.55393463"," 0.07180837"," 0.51551857"," 0.34062383"," 0.05154894"," 0.04601476"," 0.19050717"," 0.92481932"," 0.43619796"," 0.42201398"," 0.43342892"," 0.47510369","-0.02125429"," 0.40154516"," 0.68286039"," 0.36265866"," 0.38609766"," 0.70703216"," 0.26013798"," 0.57089734"," 0.06899657"," 0.59149122"," 0.34729569"," 0.24535831"," 0.52437678"," 0.35183761"," 0.27580859"," 0.62028023"," 0.68176444"," 0.37929857"," 0.67195975"," 0.42388468"," 0.57784534"," 1.06873844"," 1.33137146"," 0.56153641"
"YAP1|YAP_pS127","num","Molecular","Protein Expression","1.818573","1.847952","4.046467","2.963444","2.982632","4.270774","2.904587","1.346740","2.167915","2.601629","3.028018","2.963905","1.963322","1.461546","2.416321","2.055478","1.588807","3.433072","2.880097","2.332017","2.332826","2.565208","2.790855","2.285844","1.881008","1.845824","2.649217","2.502349","3.118662","1.857963","1.886409","2.631155","1.953093","2.327482","2.239986","3.177291","2.683685","1.815494","2.307890","1.699112","1.262037","2.621353","3.292049","2.107181","2.066385","3.124505","2.479002","2.959401","1.351275","2.535825","2.589650","1.870729","2.846541","1.951067","2.148229","2.658909","3.086943","1.684157","1.224074","1.911131","1.948070","2.978819","2.892603","2.421012"
"YBX1|YB-1","num","Molecular","Protein Expression","-0.4982657","-0.4568149","-1.1340303","-0.7713685","-1.0083045","-0.8763477","-0.7719935","-0.2405353","-1.0229016","-0.6105784","-0.6364648","-0.3582571","-0.6116521","-0.6410233","-0.5744326","-0.7090686","-0.9510383","-0.3690674","-0.7333510","-0.6068560","-0.9594660","-0.3782721","-0.4516700","-0.1673502","-0.8816964","-0.9044786","-0.7203537","-0.7829961","-0.4515052","-0.5754980","-0.8869330","-0.5882087","-0.8643836","-0.4955116","-0.5722126","-0.8100722","-0.6906305","-0.2885434","-0.2571630","-0.6542716","-0.9450405","-0.3419786","-0.4859372","-0.9416973","-0.5282189","-0.8241732","-0.5880268","-0.1508790","-0.8550211","-0.5093214","-0.5737620","-0.5588360","-0.6489847","-0.6684633","-0.5787447","-0.3856104","-0.3683856","-0.1580373","-0.6956464","-0.8031442","-0.4278466","-0.8676113","-0.4174072","-0.7763399"
"YBX1|YB-1_pS102","num","Molecular","Protein Expression"," 0.352065201"," 0.046703168"," 0.546523212"," 0.014473781"," 0.340981888"," 0.211858914"," 0.170707469","-0.119511635","-0.138780140","-0.018555760"," 0.220313081"," 0.173888704"," 0.297794292","-0.020703262","-0.076958397","-0.076157370"," 0.070825967","-0.015742449"," 0.029916710"," 0.242192868"," 0.259576410","-0.000003550"," 0.135354456","-0.203516054","-0.012470794"," 0.044582001","-0.105572233"," 0.153043087"," 0.043402127"," 0.029216368"," 0.280751105"," 0.025438469"," 0.083232093"," 0.169744647"," 0.141157604"," 0.006463327"," 0.239726684","-0.282881804"," 0.201898689","-0.055165955"," 0.227364044"," 0.056915964"," 0.170911259"," 0.002235826"," 0.181235746","-0.058616523","-0.047888032","-0.053102627"," 0.007035974","-0.007086225","-0.072964809","-0.070995229","-0.150346112","-0.074860543","-0.186112975","-0.108302313"," 0.070983313","-0.349403435","-0.043928268","-0.004373770"," 0.033885801"," 0.079760388","-0.066366083","-0.011682854"
"EIF4EBP1|4E-BP1_pT70","num","Molecular","Protein Expression","-0.5241780","-0.6077282","-0.3840081","-0.6527049","-0.5518692","-0.4258980","-0.6422578","-0.6450265","-0.5370129","-0.5287444","-0.5137642","-0.7212693","-0.5983767"," 0.1919581","-0.6796543","-0.4809907","-0.6056536","-0.6234364","-0.5115486","-0.3591622","-0.6721567","-0.5494277","-0.5090604","-0.5584224","-0.3889609","-0.3665477","-0.4540165","-0.5612240","-0.6819945","-0.3700054","-0.6683913","-0.5681879","-0.6625878","-0.5726046","-0.4283620","-0.5427812","-0.5011412","-0.5184068","-0.5822305","-0.5658694","-0.5977627","-0.4753822","-0.1986616","-0.3702390","-0.5532402","-0.5706611","-0.5922257","-0.4670567","-0.5285348","-0.6090363","-0.5413732","-0.6803064","-0.7004413","-0.3266571","-0.6744410","-0.6866231","-0.5114597","-0.5947855","-0.1801564","-0.1006969","-0.1318376","-0.4091871","-0.2930456","-0.3974712"
"ARAF|A-Raf_pS299","num","Molecular","Protein Expression","-1.0984007","-1.2328512","-0.8321245","-0.9893083","-1.1170278","-1.1454105","-0.9793695","-1.0109310","-1.2800232","-1.2339398","-0.8058867","-0.9683294","-0.8738217","-1.3080775","-0.9922714","-1.3638420","-0.9042809","-1.1233593","-0.9606125","-0.9464565","-0.8428532","-0.9199112","-1.2280293","-1.4610633","-1.2526801","-1.3253532","-1.5299631","-0.8982473","-1.5469124","-0.8522917","-0.2081541","-1.3909876","-1.3463366","-0.7314334","-1.1901585","-0.9415705","-0.9640472","-1.3174374","-1.0281377","-1.2896682","-1.1481057","-1.4219671","-0.9966837","-0.2874520","-1.2507880","-1.2227523","-1.3841201","-1.2214306","-1.3113492","-1.3313820","-1.5864956","-1.2265306","-1.5121691","-1.3738840","-1.3023022","-1.2877854","-1.0837221","-1.2556793","-1.3893500","-1.7012451","-1.4683327","-1.3876896","-1.4441954","-1.4200926"
"ANXA7|Annexin_VII","num","Molecular","Protein Expression","-0.9281225","-0.9222421","-1.0306221","-0.8976635","-1.0909612","-0.7286299","-0.9160177","-1.1479274","-0.8669401","-1.1165567","-1.0691689","-0.8695069","-0.7226812","-1.0067312","-0.9962030","-1.0776553","-0.5694277","-0.6748223","-1.3748197","-1.1385088","-0.9557325","-1.2365609","-1.1086521","-1.0287239","-1.2001959","-0.9173607","-1.1062313","-1.1435780","-1.0988728","-0.9019083","-0.9812009","-1.1790507","-1.0840228","-1.0187558","-0.7751790","-0.9768434","-0.8810013","-0.8030061","-1.0228365","-1.2429645","-0.9140438","-0.7983611","-1.0802317","-0.8538250","-0.9291137","-0.6852273","-0.9442228","-0.8977253","-0.9712327","-0.9273261","-1.0007545","-1.1736127","-0.9077907","-1.2474496","-0.7493116","-1.2306754","-1.0688694","-0.8186144","-1.0581214","-1.1622628","-0.7554181","-0.7799136","-1.2564660","-0.8444492"
"ARID1A|ARID1A","num","Molecular","Protein Expression"," 0.009785621"," 0.116691594"," 0.054944830"," 0.012078822"," 0.541104803","-0.498049821","-0.006050003"," 0.678133080"," 0.023550213"," 0.586846472"," 0.143129330"," 0.336255338"," 0.040550503"," 0.801802777"," 0.487401569","-0.245024541","-0.042030183"," 0.541287204","-0.074401788"," 0.175249928"," 0.245662192","-0.081741765"," 0.057406724"," 0.475963858"," 0.247211005"," 0.172565297"," 0.564324126","-0.109405710"," 0.177832519","-0.269718580"," 0.318984557","-0.005344766","-0.218549471","-0.121565613","-0.173351346","-0.101823103","-0.659495736"," 0.273567472"," 0.283729917"," 0.570262043","-0.434400034","-0.193833062"," 0.216168298"," 0.503280747"," 0.029133435","-0.402754886"," 0.479690411"," 0.303177481","-0.270865505"," 0.054704177"," 0.824109118"," 0.831173540"," 0.364226371"," 0.581911371"," 0.491412249"," 0.920222989","-0.330193798"," 0.375583816",NA,NA,NA,NA,NA,NA
"BRAF|B-Raf","num","Molecular","Protein Expression","1.0120671","1.9905134","0.3604797","1.0240449","1.4643471","0.1746745","0.6360076","1.5009659","1.6566281","1.9531622","1.1336302","1.1442745","0.6763561","0.8046351","1.2323524","2.2252118","0.2663618","1.8019680","1.3924434","1.3830559","1.6774239","1.5441226","1.1079784","1.4855802","1.6208631","1.0726804","1.5749130","1.0399981","1.4939126","1.4986370","1.1207682","1.0045490","1.3315383","1.2441250","1.3953995","1.9154874","1.3447224","2.2131454","1.4331229","1.4055988","0.9236109","0.2217801","1.7723797","1.2244004","0.9558135","0.7137889","1.6665750","0.8300553","0.7822331","0.9140238","1.8110613","1.3965897","1.3947871","0.7012712","1.5787938","1.2080981","1.4887463","1.2134552","1.1184025","1.7745077","1.2467825","2.0649112","1.9791117","0.8716108"
"BAD|Bad_pS112","num","Molecular","Protein Expression"," 0.631577099"," 0.381459339"," 0.681397613"," 0.734979324"," 0.880015027"," 0.450043910"," 0.655618832"," 0.141147597"," 0.231199428"," 0.401270501"," 0.638984825"," 0.770447955"," 0.443899966"," 0.220903740"," 0.532873841"," 0.296830252"," 0.223982247"," 0.743873863"," 0.717375942"," 0.551207771"," 0.921265583"," 0.300544278"," 0.415594943"," 0.190044658"," 0.133016735"," 0.359571417"," 0.535707336"," 0.660025765"," 0.910958202"," 0.706843958"," 0.735636716"," 0.462754589"," 0.627248044"," 0.858264527"," 0.384817404"," 0.502622195"," 0.456730442"," 0.202571004"," 0.418633613"," 0.136977193"," 0.502234685"," 0.364513579"," 0.379196530"," 0.606116882"," 0.352735999"," 0.345559002"," 0.420281249"," 0.199517585"," 0.197203804"," 0.539074116"," 0.298433637"," 0.391838438"," 0.293988294"," 0.582849289"," 0.537028803"," 0.242667324"," 0.368083102"," 0.222012368","-0.114752999","-0.006797113"," 0.052722704"," 0.766607437"," 0.367331091"," 0.684692143"
"BAP1|Bap1-c-4","num","Molecular","Protein Expression","-0.68673385","-0.42125084","-1.34695081","-0.18543879","-0.17593699","-0.98083853","-0.38604547","-0.22692606","-0.44194525","-1.76587839","-0.25378770","-0.47728721","-1.10832752"," 0.14184775","-0.45062942"," 0.01928045","-1.13541593","-0.30734767","-0.59202893","-0.38487802","-0.39676393"," 0.00040232","-0.68822739","-0.32645353","-0.79704894","-0.42843353","-0.49910436","-0.70142350","-0.32845348","-0.91874907"," 0.54842756","-0.81298008","-0.72135110","-0.72292462","-0.45616827","-0.52302527","-0.48002207","-0.40024066","-0.48248788","-0.53085339","-1.07223239","-1.13567365","-0.49849572","-0.36153705","-0.95304245","-0.67700766","-0.78840532","-0.91186796","-0.99657792","-0.72630587","-0.27368558","-0.13647203","-0.36550409"," 0.72741968","-0.48743854","-0.34297622","-1.11535817","-0.09453679","-0.22633391","-0.22360511","-0.74284183","-0.31567799","-0.26846322","-0.65622569"
"BRCA2|BRCA2","num","Molecular","Protein Expression","-0.6617388","-0.5274531","-0.3709501","-0.3670085","-0.5968923","-0.3709525","-0.6933605","-0.7371326","-0.3716676","-0.6353511","-0.6663957","-0.3264937","-0.6408825","-0.2234459","-0.6011350","-0.5210085","-0.5681965","-0.4473308","-0.7441202","-0.5867195","-0.7729890","-0.6208740","-0.5982853","-0.3927558","-0.2225606","-0.6388958","-0.7305133","-0.7580222","-0.6797990","-0.5725056","-0.4544573","-0.6207965","-0.9337169","-0.7928860","-0.6335899","-0.5672986","-0.4659335","-0.2168468","-0.3015920","-0.2952653","-0.5142029","-0.3073319","-0.4320948","-0.3685329","-0.4164970","-0.1646990","-0.3065055","-0.2379189","-0.3871724","-0.4544573","-0.2288191","-0.2827335","-0.3259997","-0.3827753","-0.2187809","-0.4298803","-0.4916149","-0.1930515",NA,NA,NA,NA,NA,NA
"MS4A1|CD20","num","Molecular","Protein Expression","-0.248242839","-0.165692611","-0.060358477","-0.234042088","-0.275658122","-0.041603184","-0.220549060","-0.120873221","-0.130290068","-0.288786736","-0.248405081","-0.216467486","-0.057739804","-0.122156195","-0.219131897","-0.184135754"," 0.224098331","-0.098455749","-0.360835562","-0.190622177","-0.300617044","-0.179490201","-0.157280681","-0.173459833","-0.141727209","-0.251487813","-0.400675421","-0.274526571","-0.238144596","-0.200104454","-0.378337220","-0.197301905","-0.346243125","-0.295931141","-0.251291195","-0.291990548","-0.176271636","-0.085460289","-0.006962047","-0.298846670","-0.115872960"," 0.015512059","-0.358581683","-0.356491245","-0.167389148","-0.075118975","-0.262510463","-0.034002891","-0.195157286","-0.235536659","-0.235543561","-0.224841171","-0.197356245","-0.356389779","-0.127094651","-0.370624786","-0.201784915"," 0.004016855","-0.085991148","-0.120388452","-0.379654194"," 0.042195831"," 0.052061361","-0.055554888"
"CCNE2|Cyclin_E2","num","Molecular","Protein Expression","0.7323750","0.8035221","1.4669834","0.7126979","0.7843853","1.0457875","0.8315132","0.9399244","0.9712753","0.9152990","1.0615653","0.8141120","1.1870397","1.2912371","0.7859533","1.0495792","1.2185491","1.2494583","0.7810464","0.8278094","0.8019560","0.8156997","0.9379324","0.9370572","0.7844606","0.9916352","0.3130550","0.8098894","0.6333087","0.9129616","0.7740264","0.7667243","0.9581249","0.7136144","1.2580624","0.7097576","1.0948953","0.7435637","0.8362798","0.9941881","1.0693298","1.1734560","0.7730009","0.7775334","0.7525463","0.8700204","0.3411084","0.6821144","0.6187492","0.5904545","0.9075905","0.7136144","1.1334809","0.5450633","0.9602262","0.9028092","0.7114300","1.2606023","1.5342144","1.2946957","0.7592996","1.2243835","1.5825138","1.2238758"
"ETS1|ETS-1","num","Molecular","Protein Expression"," 0.044962573"," 0.243864750"," 0.679079343","-0.241766072","-0.154892212"," 1.316775643"," 0.026286307"," 0.639564168","-0.306748866","-0.266826516","-0.359887965"," 0.133321131"," 0.438962391"," 0.214998282"," 0.033971698","-0.126009925"," 2.025734586","-0.359949761","-0.225108963","-0.310349713","-0.405918799","-0.508567891"," 0.217701673","-0.006497717"," 0.043678690","-0.037379227","-0.533192464","-0.349768132","-0.036932544","-0.118795791"," 1.428786552"," 0.229191842","-0.049506464"," 0.391653243","-0.243476234","-0.442306822"," 0.217701673"," 0.004927767"," 0.051522272","-0.527972110","-0.309316205"," 0.897992590","-0.598314142","-0.483080567"," 0.148858552"," 0.633954552","-0.533778884"," 0.096769716"," 0.020784741"," 0.100194426","-0.661311704","-0.286809303","-0.584763286","-0.397610620","-0.153421582","-0.466008482"," 0.190879599"," 0.320294698","-0.029011622","-0.427345479"," 0.213823629","-0.403677720","-0.463567579","-0.678331881"
"EIF4G1|eIF4G","num","Molecular","Protein Expression"," 0.29543259"," 0.48293125","-1.22261871","-0.05123804"," 0.13412579","-1.47962593","-0.21179083"," 0.45369894"," 0.42777592"," 0.58950293"," 0.68110398"," 0.53525842","-0.37605229"," 0.48150006"," 0.72374692"," 0.47690186","-0.60600317"," 0.34945255"," 0.24205776"," 0.39893828"," 0.25532928"," 0.39635795"," 0.34270789"," 0.70035885"," 0.11738859"," 0.31977734"," 0.40343143"," 0.33864476"," 0.14637026"," 0.30481857","-0.20462936"," 0.06372300"," 0.23224183"," 0.36929623"," 0.59038273"," 0.31411583"," 0.44939550"," 0.59937980"," 0.54724240"," 0.29449958","-0.49462500","-0.35002419"," 0.42472034","-0.08174915"," 0.01432911","-0.01616547"," 0.25083078"," 0.32607990","-0.12119457","-0.04144761"," 0.61998575"," 0.25143167"," 0.22782143"," 0.02942162"," 0.16061824"," 0.18067853"," 0.09925054"," 0.84170265"," 0.50170305"," 0.56251056"," 1.05440118"," 0.53857214"," 0.68508306"," 0.37555219"
"FASN|FASN","num","Molecular","Protein Expression","-0.19197332"," 0.63740975","-0.17721100","-0.49356453","-0.64571656"," 0.11619463","-0.51110597"," 0.17685248"," 0.15699003","-0.59976033","-0.59180745","-0.22039511","-0.58768941","-0.09787494"," 0.08599688","-0.31347477"," 2.81254022"," 0.49244554","-0.36822018"," 0.59882889","-0.78578888"," 0.24444381"," 0.09100749","-0.11177902"," 0.56439017","-0.11687518","-0.26262342"," 0.66728783","-0.71684188","-0.92295517","-0.30853255","-0.77059015"," 0.34086377","-0.38163571","-0.04500694","-0.98630175","-0.02469670"," 0.28987220","-0.16954648"," 0.70071360","-0.12783344","-0.38864656"," 0.14528720","-0.51357790","-0.47708356","-0.16968938","-0.52476016","-1.24886817","-0.52000845","-0.38696138","-0.42514692","-0.38344576"," 0.30039205","-0.13195647"," 0.26855480","-0.11979126","-0.72970317"," 0.28873114","-0.66980336"," 0.10341729"," 1.82328467"," 0.12279444"," 0.27049026"," 0.34426438"
"FOXO3|FOXO3a_pS318_S321","num","Molecular","Protein Expression","-1.3458407","-1.3607625","-1.1918778","-1.4042029","-1.3668174","-1.1721647","-1.1916525","-0.9926072","-1.3921229","-1.4344783","-1.3613966","-1.4251153","-1.3468024","-1.3173909","-1.5508902","-1.3678509","-1.4050883","-1.3240883","-1.2898825","-1.4283609","-1.3858470","-1.4864240","-1.3142322","-1.3126116","-1.4225047","-1.4312760","-1.3719799","-1.2182046","-1.5732253","-1.3368263","-1.4417743","-1.2952660","-1.2373510","-1.0520367","-1.0223206","-1.1887911","-1.3507120","-1.2410273","-1.3668699","-1.5251198","-1.4982849","-1.0023419","-1.5394567","-1.6714113","-1.3377922","-1.1748865","-1.6073046","-1.2390730","-1.4455487","-0.9989056","-1.6309559","-1.2491561","-1.4654463","-1.3516403","-1.3710384","-1.4098923","-1.0059257","-1.6071641","-1.4315981","-1.6399634","-1.3903921","-1.3865799","-1.4975085","-1.3261971"
