Feature,Data_Type,Category,Sub_Category,ACH-000001,ACH-000048,ACH-000091,ACH-000116,ACH-000123,ACH-000132,ACH-000237,ACH-000256,ACH-000278,ACH-000291,ACH-000324,ACH-000409,ACH-000430,ACH-000443,ACH-000460,ACH-000524,ACH-000527,ACH-000542,ACH-000574,ACH-000608,ACH-000617,ACH-000646,ACH-000657,ACH-000663,ACH-000688,ACH-000696,ACH-000701,ACH-000704,ACH-000713,ACH-000719,ACH-000796,ACH-000811,ACH-000885,ACH-000906,ACH-000947,ACH-001042,ACH-001048,ACH-001063
TRHDE_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,2,3,3,2,2,3,3,2,2,3,2,3,2,3,2,4,5,2,4,2,2,2,3,2,2,2,2,2,3,2,2,2,3
POMT2_CopyNum,cat,Molecular,Copy Number,4,2,2,3,2,2,4,5,2,2,2,2,2,2,4,2,3,2,3,2,3,2,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
CERS2_CopyNum,cat,Molecular,Copy Number,5,2,2,2,2,2,2,5,3,2,3,4,3,3,4,4,3,2,4,3,6,4,3,3,2,2,2,4,2,2,2,3,2,4,3,4,3,4
SLC25A24_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,3,2,3,4,3,2,3,3,2,4,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,4
DMGDH_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,2,2,2,1,2,2,2,3,2,4,2,3,2,3,2,2,4,2,3,2,3,2,3,2,2,2,2,2,3,2,2,2,3
NRBP1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,2,3,3,2,3,2,6,2,3,3,3,7,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
GYPE_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,1,3,2,3,1,3,2,2,2,2,2,2,1,3
MRM2_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,5,2,1,3,2,4,2,4,2,3,2,2,5,2,5,2,3,2,3,3,4,1,2,2,1,2,4,2,3,2,3
PRICKLE4_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,4,2,1,3,3,2,2,3,3,3,3,2,3,2,2,2,4,3,2,2,2,2,4,2,2,2,3
CDIP1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,4,2,2,1,2,2,3,2,2,2,3
STRN3_CopyNum,cat,Molecular,Copy Number,2,1,2,4,2,2,5,5,1,2,3,2,2,2,4,5,3,2,3,1,3,5,2,4,2,3,2,4,2,2,2,2,2,3,2,2,1,3
LRP12_CopyNum,cat,Molecular,Copy Number,4,1,3,2,2,2,3,2,1,2,4,2,3,3,2,5,5,3,4,2,4,3,2,4,2,3,2,6,2,2,2,2,2,4,2,3,2,3
PSAT1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,4,2,2,3,2,2,3,2,2,2,2,2,2,3,2,3,2,2,1,2,2,3,2,3,2,2,2,4
MDFIC_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,2,2,6,2,2,3,7,4,2,4,4,2,1,3,2,6,3,2,3,2,1,1,4,2,1,2,1,2,3,2,3,2,3
GYS1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,3,1,3,3,2,2,2,4,2,4,2,2,3,4,5,2,3,1,2,3,4,1,3,2,2,2,3,2,3,1,3
SCHIP1_CopyNum,cat,Molecular,Copy Number,7,1,2,5,2,3,3,5,2,2,3,4,3,4,3,3,4,3,4,3,5,5,2,3,2,2,2,5,2,2,2,2,2,4,2,2,3,3
A1CF_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,2,2,2,4,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,2,3,2,3,3,3,2,1,3
UBQLN1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,3,2,2,1,2,2,2,2,3,2,2,2,4
GYS2_CopyNum,cat,Molecular,Copy Number,4,1,2,6,2,3,3,3,2,2,4,3,2,3,3,2,3,3,5,3,3,5,2,4,4,2,2,2,1,2,2,1,2,4,2,2,2,3
DONSON_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,2,4,1,2,3,2,2,2,3,3,4,2,2,3,4,4,2,3,2,2,1,3,2,2,2,2,2,3,2,2,1,5
NRBF2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,4,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,3,3,2,3,4,3,2,1,3
RHOD_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,4,3,2,3,3,3,3,3,3,3,2,4,3,3,4,2,4,2,3,2,3,2,2,2,2,2,5,2,2,2,3
SLC39A3_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,4,1,2,2,2,2,3,2,3,1,3
SLC39A2_CopyNum,cat,Molecular,Copy Number,2,2,2,2,2,1,5,5,1,2,3,2,2,2,4,3,3,2,3,1,2,5,2,4,2,3,2,5,3,2,2,2,2,3,2,2,1,3
SLC2A8_CopyNum,cat,Molecular,Copy Number,4,1,2,4,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,3,1,2,2,2,2,4,2,2,2,4
OBP2B_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,3,2,2,2,2,2,2,4,3,3,2,2,2,2,3,2,2,2,3,2,3,1,2,2,2,2,4,2,2,2,4
GZMH_CopyNum,cat,Molecular,Copy Number,4,1,2,4,2,1,5,5,1,2,3,2,2,2,4,3,3,2,3,1,1,5,2,4,2,3,2,4,2,2,2,2,2,3,2,2,1,3
PILRB_CopyNum,cat,Molecular,Copy Number,3,1,1,2,2,1,2,6,2,3,3,4,4,2,4,4,2,1,3,5,6,3,2,3,2,2,1,4,2,1,2,1,2,3,2,3,2,3
OBP2A_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,3,2,2,2,2,2,2,4,3,3,2,6,2,2,3,2,2,2,3,2,3,2,2,2,2,2,4,2,2,2,4
PILRA_CopyNum,cat,Molecular,Copy Number,3,1,1,2,2,1,2,6,2,3,3,4,4,2,4,4,2,1,3,5,6,3,2,3,2,2,1,4,2,1,2,1,2,3,2,3,2,3
PACSIN1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,3,2,2,3,3,3,3,2,3,2,4,2,4,2,2,2,2,2,4,2,2,2,3
BAZ2B_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,3,2,4,2,2,2,2,3,3,3,3,3,2,4,3,6,6,2,4,2,2,2,3,2,2,2,2,2,3,2,2,2,3
LMCD1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,3,1,1,7,2,2,1,3,2,3,2,5,2,3,3,2,3,3,3,2,5,2,3,2,2,2,3,2,2,0,3
NOP53_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,3,1,3,3,2,2,2,4,3,4,2,2,3,2,5,2,3,1,2,3,4,1,3,2,2,2,3,2,2,1,3
BICRA_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,3,1,3,3,2,2,2,4,3,4,2,2,3,2,5,2,3,1,2,3,4,1,3,2,2,2,3,2,2,1,3
FSCN3_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,1,2,6,2,3,2,5,4,2,4,5,2,1,3,2,4,3,2,3,2,1,1,4,2,2,2,1,2,3,2,3,2,3
A2MP1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,3,4,4,2,2,4,2,2,1,3,2,3,3,5,3,3,5,2,4,1,3,2,3,2,2,2,1,2,4,2,2,2,3
ACAA1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,3,3,3,2,1,2,3,2,1,2,2,2,2,2,3,3,3,2,3,2,3,1,4,1,2,2,1,2,3,2,2,1,3
GUCY2D_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,3,2,1,1,2,2,2,1,2,3,2,2,3,2,2,2,2,4,1,2,1,3,1,1,2,1,2,4,2,2,1,3
TNPO2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,4,2,1,2,5,2,2,2,2,6,2,2,2,4,3,2,3,2,2,1,4,2,2,2,2,2,3,2,3,1,3
ERO1A_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,4,5,1,2,3,2,2,2,4,2,3,2,3,2,3,5,2,4,2,3,2,4,1,2,2,2,2,3,2,2,1,3
EFEMP2_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,4,3,2,3,3,3,3,3,3,3,2,4,3,3,5,2,4,2,3,2,3,2,2,2,2,2,5,2,2,2,3
TBX21_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,4,2,2,4,4,2,4,2,3,2,2,5,2,5,2,3,2,5,2,5,2,2,2,3,2,2,2,4
GZMA_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,1,2,2,1,2,3,4,3,2,4,2,3,2,4,5,2,4,2,3,2,3,2,3,1,2,2,2,2,3,2,2,2,3
NXPH1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,2,5,2,1,3,2,4,2,4,2,4,2,2,5,2,5,2,3,2,3,3,4,1,2,2,1,2,4,2,3,2,3
TLX3_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,2,4,3,2,4,4,3,2,4,3,5,4,2,3,2,4,2,5,2,2,2,2,2,3,2,2,2,4
GZMB_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,1,5,5,1,2,3,2,2,2,4,3,3,2,3,1,1,5,2,4,2,3,2,4,2,2,2,2,2,3,2,2,1,3
GZMK_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,1,2,2,1,2,3,4,3,2,4,2,3,2,4,5,2,4,2,3,2,3,2,3,1,2,2,2,2,3,2,2,2,3
GZMM_CopyNum,cat,Molecular,Copy Number,2,1,2,1,2,1,2,3,1,1,2,2,2,1,2,2,4,2,2,3,2,4,2,3,2,2,1,4,1,1,2,2,2,3,2,3,1,3
H1-0_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,2,3,1,1,4,2,2,1,2,2,2,2,2,2,3,4,2,4,2,2,2,4,2,2,2,2,2,3,2,2,1,4
H1-2_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,6,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
SLC40A1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,3,2,5,3,2,2,2,3,3,3,3,3,2,2,3,2,6,2,4,2,2,2,3,2,2,2,2,2,3,2,2,2,3
RAX_CopyNum,cat,Molecular,Copy Number,2,1,1,3,2,1,2,3,1,1,3,3,2,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2
H1-3_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,6,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
H1-4_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,6,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
H1-5_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,3,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
ANXA1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,3,2,2,4,2,2,2,4,2,3,2,2,2,2,5,2,3,2,3,2,2,1,2,2,2,2,3,2,2,2,4
H1-6_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,6,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
H2AC8_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,6,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
H2AC7_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,6,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
H2AX_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,1,4,1,2,3,3,3,2,3,3,2,2,4,3,4,4,2,2,2,2,2,3,1,1,2,2,2,3,2,2,2,3
H2AZ1_CopyNum,cat,Molecular,Copy Number,4,1,2,1,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,2,2,1,2,2,2,2,2,2,2,1,3
H2BC5_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,6,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
H2BC3_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,6,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
ANXA2_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,4,1,3,2,2,2,3,2,2,2,2
H3-3A_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,1,2,5,2,2,4,4,3,2,4,4,3,2,3,3,2,6,3,3,2,3,2,5,2,2,2,2,2,3,3,4,2,6
H3-3B_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,2,2,4,4,2,3,4,2,3,2,7,2,2,4,2,5,2,3,2,5,2,2,2,2,2,3,2,2,3,4
H1-1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,6,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
HABP2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,6,2,2,2,4,2,1,2,2,3,2,3,2,3,4,2,4,1,2,1,3,2,2,3,2,3,4,3,2,1,3
HAGH_CopyNum,cat,Molecular,Copy Number,6,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
ANXA2P1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,2,2,2,2,2,1,2,2,2,2,3,2,2,3,2,3,1,2,2,3,1,3,2,2,2,2,2,2,1,3
HADHA_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,1,2,2,2,3,1,3,2,3,2,4,3,3,5,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
HADHB_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,4,1,2,2,2,3,1,3,2,3,2,3,3,3,5,2,4,2,2,2,4,2,3,2,2,2,3,2,2,1,3
HADH_CopyNum,cat,Molecular,Copy Number,5,1,2,1,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,2,3,1,2,2,2,2,2,2,2,1,3
HAL_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,3,2,2,3,3,2,2,3,2,3,2,3,2,2,5,2,4,2,2,2,3,1,3,2,3,2,3,2,2,1,3
HARS1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,3,4,3,2,4,4,4,2,3,3,4,4,2,3,2,3,2,5,2,2,2,2,2,3,2,2,2,3
HAS1_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,3,3,1,3,3,2,2,2,4,2,4,2,3,3,6,5,2,3,1,2,3,4,2,3,2,2,2,3,2,3,2,3
HAS2_CopyNum,cat,Molecular,Copy Number,4,1,3,3,2,3,3,2,4,2,4,4,3,3,2,7,5,3,4,2,2,3,2,4,2,5,2,6,2,2,2,2,2,4,2,3,2,3
HAS3_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,2,1,2,3,2,3,2,2,2,3,2,3,2,2,4,2,4,1,3,2,2,2,2,2,2,2,3,2,2,2,3
HBA1_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
ANXA2P2_CopyNum,cat,Molecular,Copy Number,4,1,1,4,2,2,2,3,1,1,2,3,2,1,4,2,3,2,6,2,2,3,2,3,2,2,1,3,1,2,2,3,2,3,2,2,2,3
HBA2_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
HBM_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
HBB_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,2,1,1,2,3,2,1,3,2,3,2,5,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
HBBP1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,2,1,1,2,3,2,1,3,2,3,2,5,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
HBD_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,2,1,1,2,3,2,1,3,2,3,2,5,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
HBE1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,2,1,1,2,3,2,1,3,2,3,2,5,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
HBG1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,2,1,1,2,3,2,1,3,2,3,2,5,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
HBG2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,2,1,1,2,3,2,1,3,2,3,2,5,2,2,3,2,4,2,2,2,3,1,2,2,2,2,3,2,2,2,3
HBQ1_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
ANXA2P3_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,2,4,2,3,2,2,3,2,3,2,4,4,2,4,2,3,1,4,2,2,3,2,3,4,3,2,1,3
HBZ_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
SERPIND1_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,2,3,1,7,3,2,2,1,2,2,3,2,2,2,3,4,2,4,2,2,2,4,4,2,2,3,2,3,2,2,1,4
HCK_CopyNum,cat,Molecular,Copy Number,4,1,2,7,2,2,3,6,2,2,4,5,3,2,4,4,3,2,6,2,4,4,2,4,2,3,2,3,2,2,2,2,2,4,2,3,2,3
HCLS1_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,4,2,2,3,4,3,2,3,3,4,2,4,3,4,5,2,3,2,3,2,5,3,2,2,2,2,4,2,2,2,3
ANXA3_CopyNum,cat,Molecular,Copy Number,4,1,2,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,2,3,1,2,2,2,2,2,2,2,1,3
HCRT_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,3,3,1,2,4,2,2,1,4,2,6,2,5,2,2,5,2,4,2,2,2,5,1,4,2,2,2,3,2,2,1,4
HCRTR1_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,3,5,2,2,4,4,4,2,3,4,3,2,2,2,3,4,2,3,2,2,2,3,1,2,2,2,2,3,2,2,1,5
HCRTR2_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,3,4,2,2,3,2,2,1,3,1,2,2,3,3,3,3,2,3,2,3,2,4,2,2,2,2,2,3,2,2,1,3
HTT_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,1,2,2,3,3,3,2,2,2,6,2,2,1,3
HDAC1_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,3,5,2,2,4,4,4,2,3,4,3,2,2,2,3,4,2,3,2,2,2,3,1,2,2,2,2,3,2,2,1,5
HDAC2_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,1,3,4,1,2,3,2,1,1,3,3,2,2,3,3,2,3,1,3,2,2,1,4,1,2,2,2,2,3,2,2,2,4
HDC_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2
HDGF_CopyNum,cat,Molecular,Copy Number,4,2,2,2,2,2,2,5,2,2,3,4,3,3,4,4,3,2,4,3,4,3,3,3,2,2,2,5,1,2,2,2,2,4,3,4,2,4
HDLBP_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,1,3,5,2,2,2,2,3,1,3,3,3,2,2,3,2,4,2,2,2,2,2,3,1,1,2,2,2,3,2,2,1,3
ANXA4_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,2,4,2,2,2,3,3,2,3,3,3,2,3,3,3,6,2,4,2,3,2,4,2,3,2,3,2,3,2,2,2,3
HELLS_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,4,2,1,2,2,3,2,3,2,3,4,2,4,1,3,1,4,2,2,3,1,3,4,3,2,1,3
NCKAP1L_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,3,3,2,2,3,3,2,2,3,2,3,2,3,3,3,5,2,4,2,3,2,6,2,2,2,2,2,3,2,2,2,3
HEXA_CopyNum,cat,Molecular,Copy Number,5,1,2,3,2,1,3,3,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,4,2,2,3,4,2,2,2,2,2,3,2,2,2,4
HEXB_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,2,2,2,1,2,2,2,3,2,4,2,3,2,4,2,2,4,2,3,2,3,2,3,1,2,2,2,2,3,2,2,2,3
CFH_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,6,2,2,4,4,3,2,4,4,3,2,3,3,4,3,3,3,2,2,2,5,1,2,2,2,2,3,3,4,2,4
HFE_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,6,2,2,3,3,5,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,2,3
CFHR1_CopyNum,cat,Molecular,Copy Number,4,1,2,3,1,2,2,5,2,2,2,2,3,2,4,4,1,2,3,5,4,3,3,3,2,2,2,5,1,2,2,2,2,3,3,4,2,4
ANXA5_CopyNum,cat,Molecular,Copy Number,4,1,2,1,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,1,3,2,3,1,3,2,2,2,2,2,2,1,3
CFHR2_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,5,2,2,4,4,3,2,4,4,3,2,3,3,4,3,3,3,2,2,2,5,1,2,2,2,2,3,3,4,2,4
HGD_CopyNum,cat,Molecular,Copy Number,6,1,2,2,2,2,3,4,2,2,3,2,3,2,3,3,4,2,4,3,4,5,2,3,2,3,2,5,3,2,2,2,2,4,2,2,2,3
HUNK_CopyNum,cat,Molecular,Copy Number,5,2,2,2,2,2,2,4,1,2,2,2,2,2,3,3,4,2,2,3,4,4,2,3,2,2,1,3,2,2,2,2,2,3,2,2,1,5
SOX8_CopyNum,cat,Molecular,Copy Number,2,1,2,3,2,1,2,4,2,2,3,2,2,2,2,3,3,2,3,3,2,4,2,4,2,3,2,3,1,2,1,2,2,3,2,2,2,3
VSX1_CopyNum,cat,Molecular,Copy Number,4,1,2,4,2,2,3,6,1,2,4,5,3,2,4,2,3,1,4,2,2,4,2,4,2,3,1,5,2,2,2,2,2,4,2,3,2,3
PLA2G2E_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,1,3,5,2,2,4,3,3,2,3,4,3,2,2,2,3,4,2,3,2,2,1,3,1,3,2,2,2,3,2,2,2,2
ST6GALNAC6_CopyNum,cat,Molecular,Copy Number,4,1,2,3,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,3,1,2,2,2,2,4,2,2,2,4
ADGRE2_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,4,2,1,2,5,2,2,2,2,3,2,2,2,4,4,2,3,2,2,1,4,2,2,2,2,2,3,2,3,1,3
KCNIP3_CopyNum,cat,Molecular,Copy Number,3,1,2,3,2,2,2,4,2,2,3,3,3,2,3,3,3,2,3,3,3,6,2,4,2,4,2,4,2,3,2,2,2,3,2,2,1,3
KCNIP2_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,4,2,1,2,2,3,2,3,2,2,4,2,4,1,3,1,4,2,2,3,1,3,4,3,2,1,3
HGF_CopyNum,cat,Molecular,Copy Number,3,1,2,1,2,2,2,6,2,2,2,4,4,2,4,4,2,1,2,5,4,3,2,4,2,2,1,4,2,1,3,1,2,3,2,3,2,3
KCNIP1_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,2,4,2,2,3,4,3,2,4,4,3,2,3,3,5,4,2,3,2,4,2,5,3,2,2,2,2,3,2,2,2,4
CXXC1_CopyNum,cat,Molecular,Copy Number,2,1,1,3,2,1,2,3,1,1,3,3,2,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2
HGFAC_CopyNum,cat,Molecular,Copy Number,4,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,4,2,2,3,2,3,1,2,2,3,3,3,2,2,2,6,2,2,1,3
ZNF354C_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,4,4,3,2,3,4,3,2,4,4,3,2,4,3,5,4,2,3,2,4,2,5,2,2,2,2,2,3,2,2,2,4
NT5C_CopyNum,cat,Molecular,Copy Number,5,1,2,2,2,2,3,3,2,2,4,4,2,3,4,2,3,2,3,2,2,4,2,5,2,3,2,6,2,2,2,2,2,3,2,2,3,4
POLR1H_CopyNum,cat,Molecular,Copy Number,3,1,2,2,2,2,3,4,2,2,3,3,2,1,3,3,2,2,3,3,3,3,2,3,2,4,2,5,2,2,2,2,2,4,2,2,1,3
CD209_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,4,3,2,3,2,3,1,4,1,1,2,2,2,3,2,3,1,3
DNTTIP2_CopyNum,cat,Molecular,Copy Number,3,1,2,4,2,2,3,5,2,2,4,4,3,2,3,4,3,2,3,3,4,4,2,3,2,4,2,4,2,2,2,1,2,4,2,2,2,4
SOCS7_CopyNum,cat,Molecular,Copy Number,2,1,2,2,2,2,3,3,1,2,4,3,2,1,4,2,4,2,3,2,2,5,2,4,2,2,2,5,1,5,2,2,2,3,2,2,1,3
