"Feature","Data_Type","Category","Sub_Category","TCGA-23-1021","TCGA-23-1022","TCGA-23-1023","TCGA-23-1024","TCGA-23-1026","TCGA-23-1027","TCGA-23-1028","TCGA-23-1029","TCGA-23-1030","TCGA-23-1031","TCGA-23-1032","TCGA-23-1109","TCGA-23-1110","TCGA-23-1111","TCGA-23-1113","TCGA-23-1114","TCGA-23-1116","TCGA-23-1117","TCGA-23-1118","TCGA-23-1119","TCGA-23-1120","TCGA-23-1121","TCGA-23-1122","TCGA-23-1123","TCGA-23-1809","TCGA-23-2072","TCGA-23-2077","TCGA-23-2078","TCGA-23-2079","TCGA-23-2081","TCGA-23-2084","TCGA-23-2641","TCGA-23-2643","TCGA-23-2645","TCGA-25-1312","TCGA-25-1313","TCGA-25-1314","TCGA-25-1315","TCGA-25-1316","TCGA-25-1317","TCGA-25-1318","TCGA-25-1319","TCGA-25-1320","TCGA-25-1321","TCGA-25-1322","TCGA-25-1323","TCGA-25-1329","TCGA-25-1623","TCGA-25-1625","TCGA-25-1626","TCGA-25-1627","TCGA-25-1630","TCGA-25-1631","TCGA-25-1632","TCGA-25-1634","TCGA-25-1635","TCGA-25-1870","TCGA-25-1871","TCGA-25-1877","TCGA-25-1878","TCGA-25-2042","TCGA-25-2391","TCGA-25-2392","TCGA-25-2393","TCGA-25-2396","TCGA-25-2397","TCGA-25-2399","TCGA-25-2400","TCGA-25-2401","TCGA-25-2404","TCGA-25-2408","TCGA-3P-A9WA","TCGA-42-2582","TCGA-42-2587","TCGA-42-2588","TCGA-42-2589","TCGA-42-2590","TCGA-42-2591","TCGA-42-2593","TCGA-57-1582","TCGA-57-1583","TCGA-57-1585","TCGA-57-1586","TCGA-57-1992","TCGA-57-1993","TCGA-57-1994","TCGA-59-A5PD","TCGA-5X-AA5U","TCGA-OY-A56P","TCGA-OY-A56Q","TCGA-WR-A838"
"AKAP8_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,2,2,1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"AKAP8L_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,2,2,1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"WIZ_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"MIR1470_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"RASAL3_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"PGLYRP2_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"CYP4F22_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"CYP4F8_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"CYP4F3_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"CYP4F12_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"OR10H2_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"OR10H3_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"CYP4F24P_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"OR10H5_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"OR10H1_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"UCA1_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"CYP4F2_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"CYP4F11_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"OR10H4_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,1,1
"LINC00661_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,0,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"LINC00905_CNA","cat","Molecular","Copy Number Alterations",1,-1,0,1,1,-1,0,0,2,1,1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,0,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,1,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"TPM4_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,0,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,1,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"RAB8A_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,0,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,1,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"HSH2D_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,0,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,1,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"CIB3_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,0,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"FAM32A_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,0,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"AP1M1_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,0,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,-1,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"KLF2_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,2,1
"EPS15L1_CNA","cat","Molecular","Copy Number Alterations",1,1,1,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,2,0,-1,1,1,2,1
"CALR3_CNA","cat","Molecular","Copy Number Alterations",1,1,1,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"C19orf44_CNA","cat","Molecular","Copy Number Alterations",1,1,1,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"CHERP_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"SLC35E1_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"MED26_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"SMIM7_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"TMEM38A_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"NWD1_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,2,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"SIN3B_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"F2RL3_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"CPAMD8_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"HAUS8_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"MYO9B_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"OCEL1_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"USE1_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"NR2F6_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"USHBP1_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,2,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"BABAM1_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,2,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"ANKLE1_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,2,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"ABHD8_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,2,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"MRPL34_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,2,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"DDA1_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,2,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,2,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"ANO8_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,1,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"GTPBP3_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,2,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,1,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"PLVAP_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,-1,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,1,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,-1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"BST2_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,-1,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,1,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,0,1,0,0,-1,-1,2,-1,1,0,1,0,-1,1,1,2,1
"MVB12A_CNA","cat","Molecular","Copy Number Alterations",1,1,0,1,1,-1,0,0,-1,1,-1,1,-1,2,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,0,0,0,0,1,1,1,-1,1,1,-1,1,1,1,1,1,0,1,-1,1,0,0,-1,-1,0,-1,-1,-1,2,-1,-1,1,0,0,-1,1,2,0,2,1,1,-1,0,-1,2,0,1,1,0,0,-1,-1,2,-1,1,0,1,0,-1,1,1,2,1
